Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Northern Territory,Australia,2020-03-04 19:43:02,1,0,0,-12.4634,130.8456
"King County, WA",US,2020-03-04 19:53:02,31,9,1,47.548,-121.9836
"Snohomish County, WA",US,2020-03-04 19:53:02,8,1,0,48.033,-121.8339
"Placer County, CA",US,2020-03-04 19:53:02,2,1,0,39.0916,-120.8039
,New Zealand,2020-03-04 20:13:11,3,0,0,-40.9006,174.886
,Brazil,2020-03-04 20:33:02,4,0,0,-14.235,-51.9253
,France,2020-03-04 20:43:02,285,4,12,47.0,2.0
,Iraq,2020-03-04 20:43:02,35,2,0,33.0,44.0
,Senegal,2020-03-04 20:43:02,4,0,0,14.4974,-14.4524
,Spain,2020-03-04 20:43:02,222,2,2,40.0,-4.0
New South Wales,Australia,2020-03-04 20:43:03,22,1,4,-33.8688,151.2093
South Australia,Australia,2020-03-04 21:03:07,5,0,2,-34.9285,138.6007
,Ireland,2020-03-04 21:13:07,6,0,0,53.1424,-7.6921
"Westchester County, NY",US,2020-03-04 21:23:10,10,0,0,41.122,-73.7949
Hong Kong,Hong Kong,2020-03-04 23:23:01,105,2,37,22.3,114.2
Chongqing,Mainland China,2020-03-04 23:23:01,576,6,502,30.0572,107.874
Beijing,Mainland China,2020-03-04 23:23:01,418,8,297,40.1824,116.4142
Heilongjiang,Mainland China,2020-03-05 00:23:06,481,13,379,47.862,127.7615
Hong Kong,Hong Kong,2020-03-05 00:23:07,105,2,43,22.3,114.2
Jiangxi,Mainland China,2020-03-05 01:16:58,935,1,901,27.614,115.7221
"Fort Bend County, TX",US,2020-03-05 01:16:59,1,0,0,29.5693,-95.8143
Henan,Mainland China,2020-03-05 01:48:26,1272,22,1239,33.882,113.614
Tianjin,Mainland China,2020-03-05 03:33:27,136,3,128,39.3054,117.323
Anhui,Mainland China,2020-03-05 04:33:02,990,6,970,31.8257,117.2264
British Columbia,Canada,2020-03-05 04:43:03,13,0,3,49.2827,-123.1207
Shaanxi,Mainland China,2020-03-05 06:03:08,245,1,224,35.1917,108.8701
Xinjiang,Mainland China,2020-03-05 06:03:08,76,3,70,41.1129,85.2401
Hainan,Mainland China,2020-03-05 06:13:10,168,6,158,19.1959,109.7453
Shanghai,Mainland China,2020-03-05 06:23:06,339,3,303,31.202,121.4491
,Romania,2020-03-05 06:23:06,6,0,1,46.0,25.0
,Thailand,2020-03-05 06:23:06,47,1,31,15.0,101.0
Hunan,Mainland China,2020-03-05 08:43:03,1018,4,938,27.6104,111.7088
,South Korea,2020-03-05 09:03:09,6088,35,41,36.0,128.0
Guangdong,Mainland China,2020-03-05 09:23:03,1351,7,1181,23.3417,113.4244
Fujian,Mainland China,2020-03-05 09:33:03,296,1,277,26.0789,117.9874
Zhejiang,Mainland China,2020-03-05 09:43:03,1215,1,1124,29.1832,120.0934
Guangxi,Mainland China,2020-03-05 10:03:08,252,2,214,23.8298,108.7881
,Iran,2020-03-05 13:43:04,3513,107,739,32.0,53.0
,Japan,2020-03-05 13:43:04,360,6,43,36.0,138.0
,Kuwait,2020-03-05 13:43:04,58,0,0,29.5,47.75
,Singapore,2020-03-05 13:43:04,117,0,78,1.2833,103.8333
,Azerbaijan,2020-03-05 13:53:03,6,0,0,40.1431,47.5769
,Bahrain,2020-03-05 13:53:03,55,0,0,26.0275,50.55
,Belgium,2020-03-05 13:53:03,50,0,1,50.8333,4.0
,Egypt,2020-03-05 13:53:03,3,0,1,26.0,30.0
,Estonia,2020-03-05 13:53:03,3,0,0,58.5953,25.0136
,Finland,2020-03-05 13:53:03,12,0,1,64.0,26.0
,Georgia,2020-03-05 13:53:03,4,0,0,42.3154,43.3569
,Iceland,2020-03-05 13:53:03,34,0,0,64.9631,-19.0208
,India,2020-03-05 13:53:03,30,0,3,21.0,78.0
,Morocco,2020-03-05 13:53:03,2,0,0,31.7917,-7.0926
,Palestine,2020-03-05 13:53:03,4,0,0,31.9522,35.2332
,Portugal,2020-03-05 13:53:03,8,0,0,39.3999,-8.2245
,Russia,2020-03-05 13:53:03,4,0,2,60.0,90.0
,San Marino,2020-03-05 13:53:03,21,1,0,43.9424,12.4578
,South Africa,2020-03-05 13:53:03,1,0,0,-30.5595,22.9375
" Montreal, QC",Canada,2020-03-05 14:03:04,2,0,0,45.5017,-73.5673
,Greece,2020-03-05 14:23:03,31,0,0,39.0742,21.8243
,Netherlands,2020-03-05 14:23:03,82,0,0,52.1326,5.2913
Hubei,Mainland China,2020-03-05 14:53:03,67466,2902,40592,30.9756,112.2707
Shandong,Mainland China,2020-03-05 14:53:03,758,6,578,36.3427,118.1498
Jiangsu,Mainland China,2020-03-05 14:53:03,631,0,583,32.9711,119.455
Sichuan,Mainland China,2020-03-05 14:53:03,539,3,425,30.6171,102.7103
Hebei,Mainland China,2020-03-05 14:53:03,318,6,304,38.0428,114.5149
Shanxi,Mainland China,2020-03-05 14:53:03,133,0,126,37.5777,112.2922
Jilin,Mainland China,2020-03-05 14:53:03,93,1,88,43.6661,126.1923
Taiwan,Taiwan,2020-03-05 14:53:03,44,1,12,23.7,121.0
Gansu,Mainland China,2020-03-05 15:13:13,102,2,87,36.0611,103.8343
,France,2020-03-05 15:13:22,377,6,12,47.0,2.0
,Hungary,2020-03-05 17:13:27,2,0,0,47.1625,19.5033
,Bosnia and Herzegovina,2020-03-05 17:13:30,2,0,0,43.9159,17.6791
,Slovenia,2020-03-05 17:13:30,2,0,0,46.1512,14.9955
Western Australia,Australia,2020-03-05 17:13:35,3,1,0,-31.9505,115.8605
Queensland,Australia,2020-03-05 17:33:06,13,0,8,-28.0167,153.4
,Germany,2020-03-05 17:43:03,482,0,16,51.0,9.0
,Italy,2020-03-05 17:43:03,3858,148,414,43.0,12.0
,Norway,2020-03-05 17:43:03,87,0,0,60.472,8.4689
,Spain,2020-03-05 17:43:03,259,3,2,40.0,-4.0
,Switzerland,2020-03-05 17:43:03,114,1,3,46.8182,8.2275
,Austria,2020-03-05 17:53:02,41,0,0,47.5162,14.5501
,Czech Republic,2020-03-05 17:53:02,12,0,0,49.8175,15.473
,Ecuador,2020-03-05 17:53:02,13,0,0,-1.8312,-78.1834
,Israel,2020-03-05 17:53:02,16,0,1,31.0,35.0
,Lebanon,2020-03-05 17:53:02,16,0,1,33.8547,35.8623
,Oman,2020-03-05 17:53:02,16,0,2,21.0,57.0
"Toronto, ON",Canada,2020-03-05 17:53:03,21,0,2,43.6532,-79.3832
,Saudi Arabia,2020-03-05 17:53:03,5,0,0,24.0,45.0
,Sweden,2020-03-05 18:03:03,94,0,0,63.0,16.0
,UK,2020-03-05 18:03:03,115,1,8,55.0,-3.0
,Chile,2020-03-05 18:13:04,4,0,0,-35.6751,-71.543
Victoria,Australia,2020-03-05 18:33:03,10,0,7,-37.8136,144.9631
"Cook County, IL",US,2020-03-05 18:33:03,5,0,2,41.7377,-87.6976
"Santa Rosa County, FL",US,2020-03-05 20:03:03,1,0,0,30.769,-86.9824
"Snohomish County, WA",US,2020-03-05 20:23:07,18,1,0,48.033,-121.8339
"Grant County, WA",US,2020-03-05 20:23:07,1,0,0,47.1981,-119.3732
"San Diego County, CA",US,2020-03-05 20:33:03,3,0,1,32.7157,-117.1611
"San Francisco County, CA",US,2020-03-05 20:33:03,2,0,0,37.7749,-122.4194
"Clark County, NV",US,2020-03-05 20:53:03,1,0,0,36.0796,-115.094
"Bergen County, NJ",US,2020-03-05 21:03:12,2,0,0,40.9263,-74.077
"New York City, NY",US,2020-03-05 21:03:13,4,0,0,40.7128,-74.006
"Los Angeles, CA",US,2020-03-05 21:03:14,11,0,0,34.0522,-118.2437
"Westchester County, NY",US,2020-03-05 21:33:03,18,0,0,41.122,-73.7949
"Queens County, NY",US,2020-03-05 21:43:02,1,0,0,40.7282,-73.7949
"Harris County, TX",US,2020-03-05 21:53:02,2,0,0,29.7752,-95.3103
"King County, WA",US,2020-03-05 22:03:17,51,10,1,47.548,-121.9836
"Santa Clara, CA",US,2020-03-05 22:53:03,20,0,1,37.3541,-121.9552
Chongqing,Mainland China,2020-03-05 23:23:02,576,6,512,30.0572,107.874
"Williamson County, TN",US,2020-03-05 23:33:03,1,0,0,35.9179,-86.8622
Inner Mongolia,Mainland China,2020-03-05 23:53:01,75,1,65,44.0935,113.9448
,United Arab Emirates,2020-03-05 23:53:02,29,0,5,24.0,54.0
Guangxi,Mainland China,2020-03-06 00:33:02,252,2,217,23.8298,108.7881
"Unassigned Location, WA",US,2020-03-06 00:33:03,5,0,0,47.7511,-120.7401
,Algeria,2020-03-06 01:29:39,17,0,0,28.0339,1.6596
,Argentina,2020-03-06 01:29:39,2,0,0,-38.4161,-63.6167
,Costa Rica,2020-03-06 01:29:39,1,0,0,9.7489,-83.7534
,Luxembourg,2020-03-06 01:29:39,2,0,0,49.8144,6.1317
,New Zealand,2020-03-06 01:29:39,4,0,0,-40.9006,174.886
Diamond Princess cruise ship,Others,2020-03-06 01:29:39,696,6,40,35.4437,139.638
"Summit County, CO",US,2020-03-06 01:29:39,2,0,0,39.5912,-106.064
"Middlesex County, MA",US,2020-03-06 01:29:39,1,0,0,42.4672,-71.2874
"Norwell County, MA",US,2020-03-06 02:33:03,1,0,0,42.1615,-70.7928
Anhui,Mainland China,2020-03-06 03:23:06,990,6,979,31.8257,117.2264
Hebei,Mainland China,2020-03-06 03:23:06,318,6,305,38.0428,114.5149
Yunnan,Mainland China,2020-03-06 03:23:06,174,2,170,24.974,101.487
"Montgomery County, MD",US,2020-03-06 04:03:17,3,0,0,39.1547,-77.2405
South Australia,Australia,2020-03-06 04:23:08,7,0,2,-34.9285,138.6007
Northern Territory,Australia,2020-03-06 04:33:03,0,0,0,-12.4634,130.8456
British Columbia,Canada,2020-03-06 04:43:03,21,0,3,49.2827,-123.1207
New South Wales,Australia,2020-03-06 04:53:02,26,1,4,-33.8688,151.2093
Xinjiang,Mainland China,2020-03-06 05:53:03,76,3,71,41.1129,85.2401
Shanghai,Mainland China,2020-03-06 06:03:13,342,3,306,31.202,121.4491
,Philippines,2020-03-06 07:03:05,5,1,1,13.0,122.0
,Croatia,2020-03-06 08:33:03,11,0,0,45.1667,15.5
,Thailand,2020-03-06 08:33:03,48,1,31,15.0,101.0
Macau,Macau,2020-03-06 10:23:03,10,0,10,22.1667,113.55
Zhejiang,Mainland China,2020-03-06 10:23:03,1215,1,1147,29.1832,120.0934
Jiangsu,Mainland China,2020-03-06 10:23:03,631,0,594,32.9711,119.455
Shaanxi,Mainland China,2020-03-06 10:23:03,245,1,226,35.1917,108.8701
Jilin,Mainland China,2020-03-06 10:23:03,93,1,90,43.6661,126.1923
Hunan,Mainland China,2020-03-06 11:03:10,1018,4,955,27.6104,111.7088
Shandong,Mainland China,2020-03-06 11:03:10,758,6,618,36.3427,118.1498
Chongqing,Mainland China,2020-03-06 11:03:10,576,6,513,30.0572,107.874
,Iran,2020-03-06 12:23:04,4747,124,913,32.0,53.0
,Belgium,2020-03-06 12:33:03,109,0,1,50.8333,4.0
,Indonesia,2020-03-06 12:33:03,4,0,0,-0.7893,113.9213
,Malaysia,2020-03-06 12:33:03,83,0,22,2.5,112.5
Henan,Mainland China,2020-03-06 12:43:03,1272,22,1244,33.882,113.614
Taiwan,Taiwan,2020-03-06 12:43:03,45,1,12,23.7,121.0
Guangdong,Mainland China,2020-03-06 12:53:03,1352,7,1216,23.3417,113.4244
Sichuan,Mainland China,2020-03-06 12:53:03,539,3,442,30.6171,102.7103
Beijing,Mainland China,2020-03-06 12:53:03,422,8,299,40.1824,116.4142
Fujian,Mainland China,2020-03-06 12:53:03,296,1,284,26.0789,117.9874
Ningxia,Mainland China,2020-03-06 12:53:03,75,0,71,37.2692,106.1655
,Denmark,2020-03-06 13:03:12,23,0,1,56.2639,9.5018
,Finland,2020-03-06 13:03:12,15,0,1,64.0,26.0
,Greece,2020-03-06 13:03:12,45,0,0,39.0742,21.8243
,India,2020-03-06 13:03:12,31,0,3,21.0,78.0
,Pakistan,2020-03-06 13:03:12,6,0,0,30.3753,69.3451
,Singapore,2020-03-06 13:03:12,130,0,78,1.2833,103.8333
,Sweden,2020-03-06 13:03:12,101,0,0,63.0,16.0
,Egypt,2020-03-06 13:03:13,15,0,1,26.0,30.0
,Estonia,2020-03-06 13:03:13,10,0,0,58.5953,25.0136
,Slovakia,2020-03-06 13:03:14,1,0,0,48.669,19.699
"Calgary, Alberta",Canada,2020-03-06 13:13:34,1,0,0,51.0447,-114.0719
,Iraq,2020-03-06 13:23:06,40,3,0,33.0,44.0
,Netherlands,2020-03-06 13:23:06,128,1,0,52.1326,5.2913
,South Korea,2020-03-06 13:33:03,6593,42,135,36.0,128.0
Hubei,Mainland China,2020-03-06 14:23:04,67592,2931,42033,30.9756,112.2707
Jiangxi,Mainland China,2020-03-06 14:23:04,935,1,909,27.614,115.7221
Heilongjiang,Mainland China,2020-03-06 14:23:04,481,13,396,47.862,127.7615
Gansu,Mainland China,2020-03-06 14:43:15,119,2,87,36.0611,103.8343
"Nassau County, NY",US,2020-03-06 14:43:15,1,0,0,40.6546,-73.5594
,Switzerland,2020-03-06 15:23:19,214,1,3,46.8182,8.2275
,Bahrain,2020-03-06 15:33:03,60,0,4,26.0275,50.55
,Dominican Republic,2020-03-06 15:33:03,2,0,0,18.7357,-70.1627
,Iceland,2020-03-06 15:33:03,43,0,0,64.9631,-19.0208
,Slovenia,2020-03-06 15:33:03,7,0,0,46.1512,14.9955
,Togo,2020-03-06 15:33:03,1,0,0,8.6195,0.8248
,UK,2020-03-06 15:33:03,163,2,8,55.0,-3.0
"Delaware County, PA",US,2020-03-06 15:33:03,1,0,0,39.9078,-75.3879
,Bhutan,2020-03-06 15:43:02,1,0,0,27.5142,90.4336
,Cameroon,2020-03-06 15:43:02,1,0,0,3.848,11.5021
,Peru,2020-03-06 15:43:02,1,0,0,-9.19,-75.0152
,Serbia,2020-03-06 15:43:02,1,0,0,44.0165,21.0059
,South Africa,2020-03-06 15:43:02,1,0,0,-30.5595,22.9375
"Harris County, TX",US,2020-03-06 15:43:02,3,0,0,29.7752,-95.3103
,Vatican City,2020-03-06 15:43:02,1,0,0,41.9029,12.4534
"Westchester County, NY",US,2020-03-06 15:43:03,19,0,0,41.122,-73.7949
"Chatham County, NC",US,2020-03-06 16:13:15,1,0,0,35.7211,-79.1781
"Wayne County, PA",US,2020-03-06 16:13:15,1,0,0,41.6739,-75.2479
,Austria,2020-03-06 16:33:04,55,0,0,47.5162,14.5501
,Czech Republic,2020-03-06 16:33:04,18,0,0,49.8175,15.473
,Norway,2020-03-06 16:33:04,108,0,0,60.472,8.4689
,Mexico,2020-03-06 16:43:04,6,0,1,23.0,-102.0
,Poland,2020-03-06 16:43:04,5,0,0,51.9194,19.1451
,Romania,2020-03-06 16:43:04,9,0,1,46.0,25.0
"Marion County, IN",US,2020-03-06 17:13:12,1,0,0,39.8362,-86.1752
,Italy,2020-03-06 17:33:03,4636,197,523,43.0,12.0
,Germany,2020-03-06 17:53:03,670,0,17,51.0,9.0
"Floyd County, GA",US,2020-03-06 17:53:03,1,0,0,34.2829,-85.2308
"Suffolk County, MA",US,2020-03-06 18:33:03,3,0,1,42.3601,-71.0589
" Norfolk County, MA",US,2020-03-06 18:33:03,2,0,0,42.1767,-71.1449
"Maricopa County, AZ",US,2020-03-06 18:33:03,2,0,0,33.2918,-112.4291
"New York County, NY",US,2020-03-06 19:13:40,16,0,0,40.7128,-74.006
"Contra Costa County, CA",US,2020-03-06 19:43:02,3,0,0,37.8534,-121.9018
"Washoe County, NV",US,2020-03-06 19:43:02,1,0,0,40.5608,-119.6035
,France,2020-03-06 20:13:13,653,9,12,47.0,2.0
,Japan,2020-03-06 20:13:13,420,6,46,36.0,138.0
,Spain,2020-03-06 20:13:13,400,5,2,40.0,-4.0
"Yolo County, CA",US,2020-03-06 20:13:14,1,0,0,38.7646,-121.9018
,North Macedonia,2020-03-06 20:23:11,3,0,0,41.6086,21.7453
,Brazil,2020-03-06 20:33:03,13,0,0,-14.235,-51.9253
,Israel,2020-03-06 20:33:03,21,0,2,31.0,35.0
,Lebanon,2020-03-06 20:33:03,22,0,1,33.8547,35.8623
,Palestine,2020-03-06 20:33:03,16,0,0,31.9522,35.2332
,Portugal,2020-03-06 20:33:03,13,0,0,39.3999,-8.2245
,Colombia,2020-03-06 20:43:03,1,0,0,4.5709,-74.2973
,Ireland,2020-03-06 20:43:03,18,0,0,53.1424,-7.6921
,Russia,2020-03-06 20:43:03,13,0,2,60.0,90.0
"Toronto, ON",Canada,2020-03-06 20:53:02,24,0,2,43.6532,-79.3832
Hong Kong,Hong Kong,2020-03-06 23:13:06,107,2,46,22.3,114.2
"King County, WA",US,2020-03-06 23:13:07,58,12,1,47.548,-121.9836
"Snohomish County, WA",US,2020-03-06 23:13:07,19,1,0,48.033,-121.8339
"Los Angeles, CA",US,2020-03-06 23:13:07,13,0,0,34.0522,-118.2437
"Placer County, CA",US,2020-03-06 23:13:07,5,1,0,39.0916,-120.8039
"Fayette County, KY",US,2020-03-06 23:23:03,1,0,0,38.0606,-84.4803
"Ramsey County, MN",US,2020-03-06 23:23:03,1,0,0,44.9964,-93.0616
"Denver County, CO",US,2020-03-06 23:33:02,2,0,0,39.7392,-104.9903
"Douglas County, NE",US,2020-03-06 23:33:02,1,0,0,41.3148,-96.1951
"Nassau County, NY",US,2020-03-07 00:03:28,4,0,0,40.6546,-73.5594
Guizhou,Mainland China,2020-03-07 00:43:01,146,2,115,26.8154,106.8748
,Colombia,2020-03-07 00:43:02,1,0,0,4.5709,-74.2973
,Costa Rica,2020-03-07 00:43:02,1,0,0,9.7489,-83.7534
Beijing,Mainland China,2020-03-07 01:03:05,426,8,303,40.1824,116.4142
Jiangxi,Mainland China,2020-03-07 01:13:18,935,1,916,27.614,115.7221
"El Paso County, CO",US,2020-03-07 01:13:21,1,0,0,38.9108,-104.4723
Grand Princess Cruise Ship,US,2020-03-07 01:33:02,21,0,0,37.6489,-122.6655
"Cook County, IL",US,2020-03-07 01:53:03,6,0,2,41.7377,-87.6976
"Douglas County, CO",US,2020-03-07 01:53:03,3,0,0,39.2587,-104.9389
"Charleston County, SC",US,2020-03-07 01:53:03,1,0,0,32.7957,-79.7848
,Czech Republic,2020-03-07 02:03:29,19,0,0,49.8175,15.473
,New Zealand,2020-03-07 02:03:29,5,0,0,-40.9006,174.886
New South Wales,Australia,2020-03-07 02:03:30,28,1,4,-33.8688,151.2093
Victoria,Australia,2020-03-07 02:03:30,11,0,7,-37.8136,144.9631
"Fort Bend County, TX",US,2020-03-07 02:03:30,3,0,0,29.5693,-95.8143
"Honolulu County, HI",US,2020-03-07 02:03:30,1,0,0,21.307,-157.8584
"Kershaw County, SC",US,2020-03-07 02:03:30,1,0,0,34.3672,-80.5883
,San Marino,2020-03-07 02:13:08,23,1,0,43.9424,12.4578
,Argentina,2020-03-07 02:13:09,8,0,0,-38.4161,-63.6167
,Azerbaijan,2020-03-07 02:13:09,9,0,0,40.1431,47.5769
,Bosnia and Herzegovina,2020-03-07 02:13:09,3,0,0,43.9159,17.6791
,Togo,2020-03-07 02:13:09,1,0,0,8.6195,0.8248
,Palestine,2020-03-07 02:23:06,22,0,0,31.9522,35.2332
" Montreal, QC",Canada,2020-03-07 02:23:08,3,0,0,45.5017,-73.5673
"Edmonton, Alberta",Canada,2020-03-07 02:23:08,1,0,0,53.5461,-113.4938
"Providence County, RI",US,2020-03-07 02:23:08,3,0,0,41.8882,-71.4774
"Bergen County, NJ",US,2020-03-07 02:53:02,4,0,0,40.9263,-74.077
"Pierce County, WA",US,2020-03-07 03:13:44,1,0,0,47.0676,-122.1295
,French Guiana,2020-03-07 03:23:05,5,0,0,3.9339,-53.1258
,Martinique,2020-03-07 03:23:05,2,0,0,14.6415,-61.0242
Inner Mongolia,Mainland China,2020-03-07 03:43:01,75,1,67,44.0935,113.9448
"Toronto, ON",Canada,2020-03-07 03:53:03,27,0,3,43.6532,-79.3832
British Columbia,Canada,2020-03-07 03:53:03,21,0,4,49.2827,-123.1207
,Hungary,2020-03-07 03:53:03,4,0,0,47.1625,19.5033
Shanghai,Mainland China,2020-03-07 03:53:03,342,3,313,31.202,121.4491
"Middlesex County, MA",US,2020-03-07 03:53:03,1,0,0,41.912,-70.7168
"Plymouth County, MA",US,2020-03-07 03:53:03,1,0,0,42.1615,-70.7928
"Broward County, FL",US,2020-03-07 04:43:02,2,0,0,26.1901,-80.3659
"Davis County, UT",US,2020-03-07 04:43:02,1,0,0,40.9629,-112.0953
"Tulsa County, OK",US,2020-03-07 04:43:02,1,0,0,36.1593,-95.941
"Harris County, TX",US,2020-03-07 05:13:03,5,0,0,29.7752,-95.3103
Zhejiang,Mainland China,2020-03-07 09:03:05,1215,1,1154,29.1832,120.0934
Hunan,Mainland China,2020-03-07 09:03:05,1018,4,960,27.6104,111.7088
Heilongjiang,Mainland China,2020-03-07 09:03:05,481,13,403,47.862,127.7615
Xinjiang,Mainland China,2020-03-07 09:03:05,76,3,72,41.1129,85.2401
Hong Kong,Hong Kong,2020-03-07 10:13:22,108,2,51,22.3,114.2
,South Korea,2020-03-07 10:13:22,7041,44,135,36.0,128.0
,United Arab Emirates,2020-03-07 10:13:22,45,0,7,24.0,54.0
,Croatia,2020-03-07 10:13:23,12,0,0,45.1667,15.5
,Philippines,2020-03-07 10:13:23,6,1,1,13.0,122.0
,Romania,2020-03-07 10:13:23,9,0,3,46.0,25.0
,Thailand,2020-03-07 10:13:23,50,1,31,15.0,101.0
,Vietnam,2020-03-07 10:13:23,18,0,16,16.0,108.0
Guangdong,Mainland China,2020-03-07 10:43:02,1352,7,1237,23.3417,113.4244
Hubei,Mainland China,2020-03-07 11:13:04,67666,2959,43500,30.9756,112.2707
Henan,Mainland China,2020-03-07 11:23:10,1272,22,1244,33.882,113.614
Shandong,Mainland China,2020-03-07 13:03:05,758,6,627,36.3427,118.1498
Sichuan,Mainland China,2020-03-07 13:03:05,539,3,454,30.6171,102.7103
Hebei,Mainland China,2020-03-07 13:03:05,318,6,307,38.0428,114.5149
Fujian,Mainland China,2020-03-07 13:03:05,296,1,295,26.0789,117.9874
"Alameda County, CA",US,2020-03-07 13:13:14,2,0,0,37.6017,-121.7195
Jiangsu,Mainland China,2020-03-07 14:53:02,631,0,606,32.9711,119.455
Guangxi,Mainland China,2020-03-07 14:53:02,252,2,218,23.8298,108.7881
Liaoning,Mainland China,2020-03-07 14:53:02,125,1,107,41.2956,122.6085
Gansu,Mainland China,2020-03-07 15:03:06,120,2,87,36.0611,103.8343
"Lee County, FL",US,2020-03-07 16:43:02,2,0,0,26.663,-81.9535
"Rockland County, NY",US,2020-03-07 16:43:02,2,0,0,41.1489,-73.983
"Jefferson County, WA",US,2020-03-07 16:43:02,1,0,0,47.7425,-123.304
"Fulton County, GA",US,2020-03-07 16:53:03,3,0,0,33.8034,-84.3963
"Floyd County, GA",US,2020-03-07 16:53:03,2,0,0,34.2829,-85.2308
"Cobb County, GA",US,2020-03-07 16:53:03,1,0,0,33.8999,-84.5641
"Pinal County, AZ",US,2020-03-07 17:13:23,2,0,0,32.8162,-111.2845
,Italy,2020-03-07 17:33:03,5883,233,589,43.0,12.0
,Germany,2020-03-07 17:43:05,799,0,18,51.0,9.0
,Iran,2020-03-07 17:43:05,5823,145,1669,32.0,53.0
,Japan,2020-03-07 17:43:05,461,6,76,36.0,138.0
,Netherlands,2020-03-07 17:43:05,188,1,0,52.1326,5.2913
,Spain,2020-03-07 17:43:05,500,10,30,40.0,-4.0
,Switzerland,2020-03-07 17:43:05,268,1,3,46.8182,8.2275
,UK,2020-03-07 17:43:05,206,2,18,55.0,-3.0
,Austria,2020-03-07 17:53:03,79,0,0,47.5162,14.5501
,Belgium,2020-03-07 17:53:03,169,0,1,50.8333,4.0
,Malaysia,2020-03-07 17:53:03,93,0,23,2.5,112.5
,Norway,2020-03-07 17:53:03,147,0,0,60.472,8.4689
,Singapore,2020-03-07 17:53:03,138,0,78,1.2833,103.8333
,Sweden,2020-03-07 17:53:03,161,0,0,63.0,16.0
,Bahrain,2020-03-07 18:13:26,85,0,4,26.0275,50.55
,Kuwait,2020-03-07 18:13:26,61,0,0,29.5,47.75
,Greece,2020-03-07 18:13:27,46,0,0,39.0742,21.8243
,Iceland,2020-03-07 18:13:27,50,0,0,64.9631,-19.0208
,India,2020-03-07 18:13:27,34,0,3,21.0,78.0
,Iraq,2020-03-07 18:13:27,54,4,0,33.0,44.0
"Westchester County, NY",US,2020-03-07 18:23:05,57,0,0,41.122,-73.7949
"New York County, NY",US,2020-03-07 18:23:05,11,0,0,40.7128,-74.006
"Saratoga County, NY",US,2020-03-07 18:23:05,2,0,0,43.0324,-73.936
,Portugal,2020-03-07 18:33:02,20,0,0,39.3999,-8.2245
"Maricopa County, AZ",US,2020-03-07 19:53:02,3,0,1,33.2918,-112.4291
"Montgomery County, TX",US,2020-03-07 19:53:02,0,0,0,30.3213,-95.4778
"Jackson County, OR ",US,2020-03-07 20:03:06,1,0,0,42.3345,-122.7647
"Clark County, WA",US,2020-03-07 20:03:07,1,0,0,45.7466,-122.5194
"Washington County, OR",US,2020-03-07 20:13:14,3,0,0,45.547,-123.1386
"Fairfield County, CT",US,2020-03-07 20:13:14,2,0,0,41.256,-73.3709
"Klamath County, OR",US,2020-03-07 20:13:14,1,0,0,42.6953,-121.6142
"Madera County, CA",US,2020-03-07 20:13:14,1,0,0,37.2519,-119.6963
"King County, WA",US,2020-03-07 20:23:03,71,15,1,47.548,-121.9836
"Snohomish County, WA",US,2020-03-07 20:23:03,27,1,0,48.033,-121.8339
,France,2020-03-07 20:33:02,949,11,12,47.0,2.0
,Malta,2020-03-07 20:43:03,3,0,0,35.9375,14.3754
Chongqing,Mainland China,2020-03-07 23:23:02,576,6,526,30.0572,107.874
"Santa Clara County, CA",US,2020-03-07 23:43:03,32,0,1,37.3541,-121.9552
"Santa Cruz County, CA",US,2020-03-07 23:43:03,1,0,0,36.9741,-122.0308
"Los Angeles, CA",US,2020-03-07 23:53:03,14,0,0,34.0522,-118.2437
"San Francisco County, CA",US,2020-03-07 23:53:03,9,0,0,37.7749,-122.4194
"Jackson County, OR ",US,2020-03-08 00:13:16,2,0,0,42.3345,-122.7647
Guangxi,Mainland China,2020-03-08 00:23:02,252,2,223,23.8298,108.7881
"Johnson County, KS",US,2020-03-08 00:33:02,1,0,0,38.8454,-94.8521
"Berkshire County, MA",US,2020-03-08 00:43:03,1,0,0,42.3118,-73.1822
"Kittitas County, WA",US,2020-03-08 00:43:03,1,0,0,47.175,-120.9319
Guizhou,Mainland China,2020-03-08 01:13:11,146,2,117,26.8154,106.8748
"Los Angeles, CA",US,2020-03-08 01:13:48,14,0,0,34.0522,-118.2437
Beijing,Mainland China,2020-03-08 01:23:07,428,8,308,40.1824,116.4142
"San Francisco County, CA",US,2020-03-08 01:23:12,9,0,0,37.7749,-122.4194
"Okaloosa County, FL",US,2020-03-08 03:03:08,1,0,0,30.5773,-86.6611
"Volusia County, FL",US,2020-03-08 03:03:08,1,0,0,29.028,-81.0755
Taiwan,Taiwan,2020-03-08 03:13:13,45,1,13,23.7,121.0
"New York County, NY",US,2020-03-08 04:13:22,12,0,0,40.7128,-74.006
"Polk County, GA",US,2020-03-08 04:13:22,1,0,0,34.0132,-85.1479
"Fresno County, CA",US,2020-03-08 04:23:15,1,0,0,36.9859,-119.2321
Shanghai,Mainland China,2020-03-08 04:33:02,342,3,314,31.202,121.4491
Hainan,Mainland China,2020-03-08 04:33:02,168,6,159,19.1959,109.7453
,Pakistan,2020-03-08 04:53:02,6,0,1,30.3753,69.3451
,Afghanistan,2020-03-08 04:53:03,4,0,0,33.0,65.0
,Cambodia,2020-03-08 04:53:03,2,0,1,11.55,104.9167
